slot_id,zone,aisle,x,y,level,capacity,category
7489,0,1,6.0,235.0,5,62,general
7490,0,2,10.0,235.0,4,53,fast
7491,0,3,14.0,235.0,4,60,general
7492,1,4,18.0,235.0,6,60,fast
7493,1,5,22.0,235.0,6,60,general
7494,1,6,26.0,235.0,6,58,fast
7495,1,7,30.0,235.0,6,68,fragile
7496,2,8,2.0,235.0,5,61,fragile
7497,2,9,6.0,235.0,5,68,general
7498,2,10,10.0,235.0,4,69,general
7499,2,11,14.0,235.0,4,59,fast
7500,3,12,18.0,235.0,4,60,bulk
7501,3,13,22.0,235.0,5,58,fast
7502,3,14,26.0,235.0,5,58,fragile
7503,3,15,30.0,235.0,6,60,general
7504,4,16,2.0,235.0,5,64,general
7505,4,17,6.0,235.0,5,58,general
7506,4,18,10.0,235.0,5,59,bulk
7507,4,19,14.0,235.0,6,59,fast
7508,5,20,18.0,235.0,4,56,fast
7509,5,21,22.0,235.0,6,54,bulk
7510,5,22,26.0,235.0,5,52,general
7511,5,23,30.0,235.0,4,52,general
7512,6,24,2.0,235.0,6,63,fast
7513,6,25,6.0,235.0,5,63,general
7514,6,26,10.0,235.0,4,58,fast
7515,6,27,14.0,235.0,4,60,general
7516,7,28,18.0,235.0,5,52,bulk
7517,7,29,22.0,235.0,4,60,general
7518,7,30,26.0,235.0,5,68,general
7519,7,31,30.0,235.0,4,63,general
7520,8,32,2.0,235.0,6,56,fragile
7521,8,33,6.0,235.0,6,54,bulk
7522,8,34,10.0,235.0,6,57,general
7523,8,35,14.0,235.0,6,67,general
7524,9,36,18.0,235.0,6,59,fast
7525,9,37,22.0,235.0,6,53,general
7526,9,38,26.0,235.0,4,53,fragile
7527,9,39,30.0,235.0,4,63,general
7528,10,40,2.0,235.0,4,67,general
7529,10,41,6.0,235.0,4,54,general
7530,10,42,10.0,235.0,4,54,fast
7531,10,43,14.0,235.0,4,67,fast
7532,11,44,18.0,235.0,6,69,fast
7533,11,45,22.0,235.0,5,69,general
7534,11,46,26.0,235.0,6,62,general
7535,11,47,30.0,235.0,6,58,general
7536,0,0,2.0,236.5,6,64,bulk
7537,0,1,6.0,236.5,5,56,general
7538,0,2,10.0,236.5,4,63,fragile
7539,0,3,14.0,236.5,5,68,fast
7540,1,4,18.0,236.5,5,68,bulk
7541,1,5,22.0,236.5,6,69,general
7542,1,6,26.0,236.5,6,65,general
7543,1,7,30.0,236.5,5,66,general
7544,2,8,2.0,236.5,6,58,fast
7545,2,9,6.0,236.5,6,58,general
7546,2,10,10.0,236.5,6,60,fast
7547,2,11,14.0,236.5,6,55,general
7548,3,12,18.0,236.5,4,66,fragile
7549,3,13,22.0,236.5,5,65,general
7550,3,14,26.0,236.5,5,54,general
7551,3,15,30.0,236.5,5,65,general
7552,4,16,2.0,236.5,6,52,fast
7553,4,17,6.0,236.5,6,53,fragile
7554,4,18,10.0,236.5,4,52,fast
7555,4,19,14.0,236.5,4,61,fast
7556,5,20,18.0,236.5,4,65,general
7557,5,21,22.0,236.5,5,60,general
7558,5,22,26.0,236.5,4,61,general
7559,5,23,30.0,236.5,4,61,fast
7560,6,24,2.0,236.5,5,55,general
7561,6,25,6.0,236.5,6,62,general
7562,6,26,10.0,236.5,6,52,general
7563,6,27,14.0,236.5,5,61,fast
7564,7,28,18.0,236.5,4,60,bulk
7565,7,29,22.0,236.5,5,62,fast
7566,7,30,26.0,236.5,6,54,general
7567,7,31,30.0,236.5,4,62,fast
7568,8,32,2.0,236.5,4,59,general
7569,8,33,6.0,236.5,6,54,general
7570,8,34,10.0,236.5,6,65,general
7571,8,35,14.0,236.5,5,60,fragile
7572,9,36,18.0,236.5,6,66,general
7573,9,37,22.0,236.5,4,64,bulk
7574,9,38,26.0,236.5,4,62,general
7575,9,39,30.0,236.5,5,63,bulk
7576,10,40,2.0,236.5,6,53,general
7577,10,41,6.0,236.5,5,66,general
7578,10,42,10.0,236.5,4,63,general
7579,10,43,14.0,236.5,5,59,general
7580,11,44,18.0,236.5,4,57,general
7581,11,45,22.0,236.5,5,61,fast
7582,11,46,26.0,236.5,6,57,bulk
7583,11,47,30.0,236.5,4,53,fragile
7584,0,0,2.0,238.0,4,54,fast
7585,0,1,6.0,238.0,4,58,general
7586,0,2,10.0,238.0,6,67,fast
7587,0,3,14.0,238.0,4,63,fast
7588,1,4,18.0,238.0,4,53,fragile
7589,1,5,22.0,238.0,5,66,fragile
7590,1,6,26.0,238.0,6,61,general
7591,1,7,30.0,238.0,6,59,fragile
7592,2,8,2.0,238.0,6,57,fragile
7593,2,9,6.0,238.0,4,60,fast
7594,2,10,10.0,238.0,6,63,fast
7595,2,11,14.0,238.0,5,53,fast
7596,3,12,18.0,238.0,5,68,bulk
7597,3,13,22.0,238.0,6,53,bulk
7598,3,14,26.0,238.0,4,60,fast
7599,3,15,30.0,238.0,4,53,fragile
7600,4,16,2.0,238.0,4,58,general
7601,4,17,6.0,238.0,6,56,general
7602,4,18,10.0,238.0,6,65,fast
7603,4,19,14.0,238.0,4,53,fast
7604,5,20,18.0,238.0,4,52,general
7605,5,21,22.0,238.0,6,59,general
7606,5,22,26.0,238.0,6,65,fragile
7607,5,23,30.0,238.0,5,56,general
7608,6,24,2.0,238.0,6,54,bulk
7609,6,25,6.0,238.0,5,53,bulk
7610,6,26,10.0,238.0,5,66,general
7611,6,27,14.0,238.0,4,57,general
7612,7,28,18.0,238.0,5,64,bulk
7613,7,29,22.0,238.0,6,61,general
7614,7,30,26.0,238.0,6,56,general
7615,7,31,30.0,238.0,5,59,fragile
7616,8,32,2.0,238.0,6,55,general
7617,8,33,6.0,238.0,5,66,fragile
7618,8,34,10.0,238.0,4,63,general
7619,8,35,14.0,238.0,6,55,general
7620,9,36,18.0,238.0,6,62,general
7621,9,37,22.0,238.0,4,52,general
7622,9,38,26.0,238.0,5,55,general
7623,9,39,30.0,238.0,6,63,fragile
7624,10,40,2.0,238.0,4,63,bulk
7625,10,41,6.0,238.0,4,67,fast
7626,10,42,10.0,238.0,4,55,fragile
7627,10,43,14.0,238.0,6,57,fast
7628,11,44,18.0,238.0,4,58,general
7629,11,45,22.0,238.0,4,57,general
7630,11,46,26.0,238.0,6,66,bulk
7631,11,47,30.0,238.0,6,62,general
7632,0,0,2.0,239.5,5,64,bulk
7633,0,1,6.0,239.5,4,53,general
7634,0,2,10.0,239.5,6,54,fragile
7635,0,3,14.0,239.5,5,62,fragile
7636,1,4,18.0,239.5,4,68,general
7637,1,5,22.0,239.5,6,68,fragile
7638,1,6,26.0,239.5,5,67,general
7639,1,7,30.0,239.5,4,64,fast
7640,2,8,2.0,239.5,4,52,general
7641,2,9,6.0,239.5,4,58,general
7642,2,10,10.0,239.5,6,65,bulk
7643,2,11,14.0,239.5,5,55,fragile
7644,3,12,18.0,239.5,5,66,fragile
7645,3,13,22.0,239.5,5,60,fragile
7646,3,14,26.0,239.5,5,67,general
7647,3,15,30.0,239.5,4,63,bulk
7648,4,16,2.0,239.5,6,58,general
7649,4,17,6.0,239.5,4,52,bulk
7650,4,18,10.0,239.5,5,65,general
7651,4,19,14.0,239.5,5,64,general
7652,5,20,18.0,239.5,4,60,general
7653,5,21,22.0,239.5,5,57,fragile
7654,5,22,26.0,239.5,4,61,fragile
7655,5,23,30.0,239.5,6,53,general
7656,6,24,2.0,239.5,6,59,fast
7657,6,25,6.0,239.5,4,67,fast
7658,6,26,10.0,239.5,6,61,general
7659,6,27,14.0,239.5,5,57,general
7660,7,28,18.0,239.5,4,57,general
7661,7,29,22.0,239.5,6,61,fast
7662,7,30,26.0,239.5,4,65,general
7663,7,31,30.0,239.5,5,58,general
7664,8,32,2.0,239.5,4,69,fast
7665,8,33,6.0,239.5,6,69,fragile
7666,8,34,10.0,239.5,4,62,fast
7667,8,35,14.0,239.5,4,65,fast
7668,9,36,18.0,239.5,6,53,fast
7669,9,37,22.0,239.5,5,55,fragile
7670,9,38,26.0,239.5,6,53,general
7671,9,39,30.0,239.5,4,53,fast
7672,10,40,2.0,239.5,5,56,general
7673,10,41,6.0,239.5,5,62,bulk
7674,10,42,10.0,239.5,4,55,general
7675,10,43,14.0,239.5,5,63,general
7676,11,44,18.0,239.5,5,52,general
7677,11,45,22.0,239.5,4,65,general
7678,11,46,26.0,239.5,6,60,fast
7679,11,47,30.0,239.5,4,62,fast
7680,0,0,2.0,241.0,5,62,general
7681,0,1,6.0,241.0,4,63,general
7682,0,2,10.0,241.0,6,58,general
7683,0,3,14.0,241.0,4,66,bulk
7684,1,4,18.0,241.0,6,60,fast
7685,1,5,22.0,241.0,6,53,fast
7686,1,6,26.0,241.0,4,57,general
7687,1,7,30.0,241.0,4,52,general
7688,2,8,2.0,241.0,6,55,general
7689,2,9,6.0,241.0,5,69,general
7690,2,10,10.0,241.0,5,61,general
7691,2,11,14.0,241.0,6,65,fragile
7692,3,12,18.0,241.0,5,65,fragile
7693,3,13,22.0,241.0,4,54,fast
7694,3,14,26.0,241.0,5,63,fast
7695,3,15,30.0,241.0,4,64,fragile
7696,4,16,2.0,241.0,6,59,fast
7697,4,17,6.0,241.0,5,55,fast
7698,4,18,10.0,241.0,6,52,general
7699,4,19,14.0,241.0,4,52,bulk
7700,5,20,18.0,241.0,4,58,general
7701,5,21,22.0,241.0,5,60,general
7702,5,22,26.0,241.0,5,57,fast
7703,5,23,30.0,241.0,4,57,bulk
7704,6,24,2.0,241.0,4,62,fragile
7705,6,25,6.0,241.0,6,69,fast
7706,6,26,10.0,241.0,5,68,general
7707,6,27,14.0,241.0,6,52,bulk
7708,7,28,18.0,241.0,6,55,fragile
7709,7,29,22.0,241.0,5,58,fragile
7710,7,30,26.0,241.0,5,56,fragile
7711,7,31,30.0,241.0,5,53,fast
7712,8,32,2.0,241.0,6,63,fragile
7713,8,33,6.0,241.0,5,56,general
7714,8,34,10.0,241.0,6,62,fragile
7715,8,35,14.0,241.0,5,52,general
7716,9,36,18.0,241.0,6,58,fast
7717,9,37,22.0,241.0,6,54,general
7718,9,38,26.0,241.0,5,62,fragile
7719,9,39,30.0,241.0,6,68,fast
7720,10,40,2.0,241.0,5,63,fast
7721,10,41,6.0,241.0,6,57,general
7722,10,42,10.0,241.0,6,55,fast
7723,10,43,14.0,241.0,5,68,general
7724,11,44,18.0,241.0,6,64,general
7725,11,45,22.0,241.0,5,57,general
7726,11,46,26.0,241.0,6,65,fragile
7727,11,47,30.0,241.0,4,61,fragile
7728,0,0,2.0,242.5,6,52,general
7729,0,1,6.0,242.5,6,57,general
7730,0,2,10.0,242.5,5,65,general
7731,0,3,14.0,242.5,5,68,general
7732,1,4,18.0,242.5,6,60,fragile
7733,1,5,22.0,242.5,6,69,general
7734,1,6,26.0,242.5,6,69,bulk
7735,1,7,30.0,242.5,4,53,general
7736,2,8,2.0,242.5,4,62,bulk
7737,2,9,6.0,242.5,6,67,general
7738,2,10,10.0,242.5,4,55,fragile
7739,2,11,14.0,242.5,5,59,general
7740,3,12,18.0,242.5,6,61,fast
7741,3,13,22.0,242.5,5,56,general
7742,3,14,26.0,242.5,5,54,general
7743,3,15,30.0,242.5,5,61,general
7744,4,16,2.0,242.5,4,66,general
7745,4,17,6.0,242.5,4,56,fast
7746,4,18,10.0,242.5,5,63,bulk
7747,4,19,14.0,242.5,5,53,general
7748,5,20,18.0,242.5,6,69,general
7749,5,21,22.0,242.5,5,53,fast
7750,5,22,26.0,242.5,5,62,general
7751,5,23,30.0,242.5,5,54,general
7752,6,24,2.0,242.5,6,63,fast
7753,6,25,6.0,242.5,6,54,general
7754,6,26,10.0,242.5,5,60,general
7755,6,27,14.0,242.5,5,64,bulk
7756,7,28,18.0,242.5,5,54,fragile
7757,7,29,22.0,242.5,4,52,bulk
7758,7,30,26.0,242.5,6,58,fragile
7759,7,31,30.0,242.5,5,64,general
7760,8,32,2.0,242.5,4,65,general
7761,8,33,6.0,242.5,5,53,general
7762,8,34,10.0,242.5,5,68,fast
7763,8,35,14.0,242.5,4,57,fragile
7764,9,36,18.0,242.5,6,66,bulk
7765,9,37,22.0,242.5,6,59,general
7766,9,38,26.0,242.5,4,62,general
7767,9,39,30.0,242.5,6,68,general
7768,10,40,2.0,242.5,4,57,fast
7769,10,41,6.0,242.5,6,55,general
7770,10,42,10.0,242.5,6,52,fast
7771,10,43,14.0,242.5,6,68,fast
7772,11,44,18.0,242.5,6,62,general
7773,11,45,22.0,242.5,5,67,fast
7774,11,46,26.0,242.5,5,61,fast
7775,11,47,30.0,242.5,6,60,general
7776,0,0,2.0,244.0,6,64,fast
7777,0,1,6.0,244.0,6,60,fast
7778,0,2,10.0,244.0,5,58,fragile
7779,0,3,14.0,244.0,5,57,fast
7780,1,4,18.0,244.0,6,62,fragile
7781,1,5,22.0,244.0,6,56,general
7782,1,6,26.0,244.0,5,68,fast
7783,1,7,30.0,244.0,4,53,fragile
7784,2,8,2.0,244.0,6,57,general
7785,2,9,6.0,244.0,5,52,general
7786,2,10,10.0,244.0,4,57,general
7787,2,11,14.0,244.0,6,58,fragile
7788,3,12,18.0,244.0,6,56,general
7789,3,13,22.0,244.0,6,67,bulk
7790,3,14,26.0,244.0,6,56,general
7791,3,15,30.0,244.0,6,55,fast
7792,4,16,2.0,244.0,4,57,general
7793,4,17,6.0,244.0,6,65,fast
7794,4,18,10.0,244.0,6,62,general
7795,4,19,14.0,244.0,4,52,general
7796,5,20,18.0,244.0,5,61,fragile
7797,5,21,22.0,244.0,5,62,general
7798,5,22,26.0,244.0,5,53,general
7799,5,23,30.0,244.0,5,62,general
7800,6,24,2.0,244.0,4,61,general
7801,6,25,6.0,244.0,4,63,general
7802,6,26,10.0,244.0,5,67,fast
7803,6,27,14.0,244.0,6,58,general
7804,7,28,18.0,244.0,5,53,general
7805,7,29,22.0,244.0,6,63,fast
7806,7,30,26.0,244.0,5,62,bulk
7807,7,31,30.0,244.0,4,56,bulk
7808,8,32,2.0,244.0,4,60,fast
7809,8,33,6.0,244.0,4,64,general
7810,8,34,10.0,244.0,6,60,general
7811,8,35,14.0,244.0,6,62,general
7812,9,36,18.0,244.0,5,62,general
7813,9,37,22.0,244.0,5,59,fragile
7814,9,38,26.0,244.0,5,63,bulk
7815,9,39,30.0,244.0,4,60,general
7816,10,40,2.0,244.0,6,66,fast
7817,10,41,6.0,244.0,4,68,fragile
7818,10,42,10.0,244.0,4,54,fast
7819,10,43,14.0,244.0,6,57,general
7820,11,44,18.0,244.0,4,68,general
7821,11,45,22.0,244.0,4,58,general
7822,11,46,26.0,244.0,4,63,general
7823,11,47,30.0,244.0,5,57,fast
7824,0,0,2.0,245.5,5,54,fragile
7825,0,1,6.0,245.5,4,52,bulk
7826,0,2,10.0,245.5,6,63,general
7827,0,3,14.0,245.5,4,53,fast
7828,1,4,18.0,245.5,5,64,fast
7829,1,5,22.0,245.5,6,52,fragile
7830,1,6,26.0,245.5,4,62,general
7831,1,7,30.0,245.5,6,63,general
7832,2,8,2.0,245.5,4,66,general
7833,2,9,6.0,245.5,4,57,fast
7834,2,10,10.0,245.5,6,54,general
7835,2,11,14.0,245.5,4,59,general
7836,3,12,18.0,245.5,5,62,fast
7837,3,13,22.0,245.5,4,67,general
7838,3,14,26.0,245.5,5,53,general
7839,3,15,30.0,245.5,5,59,general
7840,4,16,2.0,245.5,4,55,general
7841,4,17,6.0,245.5,5,66,bulk
7842,4,18,10.0,245.5,5,62,general
7843,4,19,14.0,245.5,6,60,fragile
7844,5,20,18.0,245.5,6,67,fast
7845,5,21,22.0,245.5,4,59,fragile
7846,5,22,26.0,245.5,5,55,fast
7847,5,23,30.0,245.5,5,57,bulk
7848,6,24,2.0,245.5,4,66,fast
7849,6,25,6.0,245.5,4,66,general
7850,6,26,10.0,245.5,5,59,general
7851,6,27,14.0,245.5,4,58,fragile
7852,7,28,18.0,245.5,6,63,general
7853,7,29,22.0,245.5,4,64,general
7854,7,30,26.0,245.5,5,54,fast
7855,7,31,30.0,245.5,4,53,general
7856,8,32,2.0,245.5,4,60,fast
7857,8,33,6.0,245.5,5,55,general
7858,8,34,10.0,245.5,5,57,fast
7859,8,35,14.0,245.5,5,68,general
7860,9,36,18.0,245.5,4,60,bulk
7861,9,37,22.0,245.5,4,69,fast
7862,9,38,26.0,245.5,6,57,fast
7863,9,39,30.0,245.5,6,59,fast
7864,10,40,2.0,245.5,6,63,general
7865,10,41,6.0,245.5,6,68,bulk
7866,10,42,10.0,245.5,5,65,fragile
7867,10,43,14.0,245.5,5,62,general
7868,11,44,18.0,245.5,6,67,bulk
7869,11,45,22.0,245.5,4,68,general
7870,11,46,26.0,245.5,4,56,general
7871,11,47,30.0,245.5,5,66,fast
7872,0,0,2.0,247.0,4,62,general
7873,0,1,6.0,247.0,5,69,bulk
7874,0,2,10.0,247.0,5,60,general
7875,0,3,14.0,247.0,4,61,fast
7876,1,4,18.0,247.0,5,53,fragile
7877,1,5,22.0,247.0,4,68,bulk
7878,1,6,26.0,247.0,4,56,general
7879,1,7,30.0,247.0,4,57,general
7880,2,8,2.0,247.0,4,65,general
7881,2,9,6.0,247.0,4,67,general
7882,2,10,10.0,247.0,5,62,fast
7883,2,11,14.0,247.0,5,62,general
7884,3,12,18.0,247.0,4,52,fast
7885,3,13,22.0,247.0,6,67,general
7886,3,14,26.0,247.0,4,58,general
7887,3,15,30.0,247.0,5,64,general
7888,4,16,2.0,247.0,4,66,fast
7889,4,17,6.0,247.0,6,57,general
7890,4,18,10.0,247.0,5,62,bulk
7891,4,19,14.0,247.0,6,65,general
7892,5,20,18.0,247.0,4,61,general
7893,5,21,22.0,247.0,5,59,fast
7894,5,22,26.0,247.0,4,54,fast
7895,5,23,30.0,247.0,5,52,general
7896,6,24,2.0,247.0,6,68,general
7897,6,25,6.0,247.0,4,69,fragile
7898,6,26,10.0,247.0,4,67,fragile
7899,6,27,14.0,247.0,6,69,general
7900,7,28,18.0,247.0,5,59,bulk
7901,7,29,22.0,247.0,4,52,fast
7902,7,30,26.0,247.0,6,59,general
7903,7,31,30.0,247.0,4,52,general
7904,8,32,2.0,247.0,4,62,bulk
7905,8,33,6.0,247.0,5,54,fast
7906,8,34,10.0,247.0,6,66,bulk
7907,8,35,14.0,247.0,6,63,general
7908,9,36,18.0,247.0,4,62,general
7909,9,37,22.0,247.0,6,58,general
7910,9,38,26.0,247.0,5,63,general
7911,9,39,30.0,247.0,5,60,fast
7912,10,40,2.0,247.0,5,68,bulk
7913,10,41,6.0,247.0,6,54,general
7914,10,42,10.0,247.0,4,65,fast
7915,10,43,14.0,247.0,6,57,general
7916,11,44,18.0,247.0,5,57,general
7917,11,45,22.0,247.0,5,69,fast
7918,11,46,26.0,247.0,5,68,general
7919,11,47,30.0,247.0,5,59,general
7920,0,0,2.0,248.5,4,66,general
7921,0,1,6.0,248.5,4,65,fast
7922,0,2,10.0,248.5,6,68,general
7923,0,3,14.0,248.5,6,63,fast
7924,1,4,18.0,248.5,4,65,general
7925,1,5,22.0,248.5,4,69,fragile
7926,1,6,26.0,248.5,6,52,fast
7927,1,7,30.0,248.5,4,53,bulk
7928,2,8,2.0,248.5,6,54,fragile
7929,2,9,6.0,248.5,5,53,bulk
7930,2,10,10.0,248.5,6,58,fast
7931,2,11,14.0,248.5,5,66,bulk
7932,3,12,18.0,248.5,5,67,general
7933,3,13,22.0,248.5,6,55,general
7934,3,14,26.0,248.5,6,62,general
7935,3,15,30.0,248.5,4,54,general
7936,4,16,2.0,248.5,5,69,fast
7937,4,17,6.0,248.5,5,60,bulk
7938,4,18,10.0,248.5,4,64,fast
7939,4,19,14.0,248.5,5,61,general
7940,5,20,18.0,248.5,4,67,fast
7941,5,21,22.0,248.5,5,57,general
7942,5,22,26.0,248.5,5,61,bulk
7943,5,23,30.0,248.5,5,63,fragile
7944,6,24,2.0,248.5,4,67,fragile
7945,6,25,6.0,248.5,5,66,general
7946,6,26,10.0,248.5,5,59,fragile
7947,6,27,14.0,248.5,6,52,fragile
7948,7,28,18.0,248.5,6,67,bulk
7949,7,29,22.0,248.5,5,66,general
7950,7,30,26.0,248.5,5,58,general
7951,7,31,30.0,248.5,4,67,general
7952,8,32,2.0,248.5,5,62,fragile
7953,8,33,6.0,248.5,4,64,fragile
7954,8,34,10.0,248.5,5,60,general
7955,8,35,14.0,248.5,4,64,general
7956,9,36,18.0,248.5,5,64,fragile
7957,9,37,22.0,248.5,6,55,fragile
7958,9,38,26.0,248.5,5,55,general
7959,9,39,30.0,248.5,4,69,fast
7960,10,40,2.0,248.5,5,64,fast
7961,10,41,6.0,248.5,5,69,general
7962,10,42,10.0,248.5,4,68,general
7963,10,43,14.0,248.5,5,59,fragile
7964,11,44,18.0,248.5,4,52,general
7965,11,45,22.0,248.5,4,61,fragile
7966,11,46,26.0,248.5,6,56,bulk
7967,11,47,30.0,248.5,5,66,general
7968,0,0,2.0,250.0,5,66,fast
7969,0,1,6.0,250.0,5,66,general
7970,0,2,10.0,250.0,6,56,general
7971,0,3,14.0,250.0,4,64,fragile
7972,1,4,18.0,250.0,6,63,general
7973,1,5,22.0,250.0,4,56,fast
7974,1,6,26.0,250.0,6,60,bulk
7975,1,7,30.0,250.0,6,52,general
7976,2,8,2.0,250.0,4,64,fast
7977,2,9,6.0,250.0,5,68,general
7978,2,10,10.0,250.0,5,53,general
7979,2,11,14.0,250.0,5,56,bulk
7980,3,12,18.0,250.0,4,54,fragile
7981,3,13,22.0,250.0,4,56,fast
7982,3,14,26.0,250.0,4,61,bulk
7983,3,15,30.0,250.0,4,60,general
7984,4,16,2.0,250.0,6,61,general
7985,4,17,6.0,250.0,5,60,fast
7986,4,18,10.0,250.0,5,62,fast
7987,4,19,14.0,250.0,5,65,general
7988,5,20,18.0,250.0,5,67,fragile
7989,5,21,22.0,250.0,4,55,fast
7990,5,22,26.0,250.0,6,67,fast
7991,5,23,30.0,250.0,6,66,bulk
7992,6,24,2.0,250.0,5,66,general
7993,6,25,6.0,250.0,4,66,general
7994,6,26,10.0,250.0,6,58,fast
7995,6,27,14.0,250.0,5,56,bulk
7996,7,28,18.0,250.0,5,58,fast
7997,7,29,22.0,250.0,5,61,general
7998,7,30,26.0,250.0,5,68,general
7999,7,31,30.0,250.0,4,68,general
8000,8,32,2.0,250.0,4,53,general
8001,8,33,6.0,250.0,6,60,fast
8002,8,34,10.0,250.0,5,63,general
8003,8,35,14.0,250.0,4,57,fragile
8004,9,36,18.0,250.0,6,66,fast
8005,9,37,22.0,250.0,6,60,fast
8006,9,38,26.0,250.0,5,69,fragile
8007,9,39,30.0,250.0,4,67,fragile
8008,10,40,2.0,250.0,6,54,general
8009,10,41,6.0,250.0,6,55,fragile
8010,10,42,10.0,250.0,5,53,general
8011,10,43,14.0,250.0,6,62,general
8012,11,44,18.0,250.0,5,64,general
8013,11,45,22.0,250.0,5,66,fragile
8014,11,46,26.0,250.0,5,61,general
8015,11,47,30.0,250.0,5,64,general
8016,0,0,2.0,251.5,4,62,fast
8017,0,1,6.0,251.5,5,52,general
8018,0,2,10.0,251.5,5,54,general
8019,0,3,14.0,251.5,4,55,fast
8020,1,4,18.0,251.5,5,53,fragile
8021,1,5,22.0,251.5,6,62,fast
8022,1,6,26.0,251.5,5,65,fast
8023,1,7,30.0,251.5,6,61,fragile
8024,2,8,2.0,251.5,6,67,general
8025,2,9,6.0,251.5,6,52,bulk
8026,2,10,10.0,251.5,5,63,fragile
8027,2,11,14.0,251.5,6,61,fast
8028,3,12,18.0,251.5,5,58,general
8029,3,13,22.0,251.5,4,57,bulk
8030,3,14,26.0,251.5,6,54,fast
8031,3,15,30.0,251.5,4,56,fragile
8032,4,16,2.0,251.5,5,65,fragile
8033,4,17,6.0,251.5,5,52,fast
8034,4,18,10.0,251.5,6,65,bulk
8035,4,19,14.0,251.5,5,62,general
8036,5,20,18.0,251.5,6,61,bulk
8037,5,21,22.0,251.5,4,53,bulk
8038,5,22,26.0,251.5,4,69,fast
8039,5,23,30.0,251.5,6,65,fast
8040,6,24,2.0,251.5,4,67,general
8041,6,25,6.0,251.5,5,53,general
8042,6,26,10.0,251.5,6,62,general
8043,6,27,14.0,251.5,5,54,fast
8044,7,28,18.0,251.5,4,56,fast
8045,7,29,22.0,251.5,5,68,fragile
8046,7,30,26.0,251.5,4,58,bulk
8047,7,31,30.0,251.5,6,63,fragile
8048,8,32,2.0,251.5,5,61,general
8049,8,33,6.0,251.5,6,61,general
8050,8,34,10.0,251.5,5,52,general
8051,8,35,14.0,251.5,4,62,bulk
8052,9,36,18.0,251.5,5,64,fast
8053,9,37,22.0,251.5,6,57,general
8054,9,38,26.0,251.5,5,52,general
8055,9,39,30.0,251.5,6,58,general
8056,10,40,2.0,251.5,4,55,general
8057,10,41,6.0,251.5,4,65,general
8058,10,42,10.0,251.5,5,58,fast
8059,10,43,14.0,251.5,4,58,general
8060,11,44,18.0,251.5,4,63,fast
8061,11,45,22.0,251.5,4,62,general
8062,11,46,26.0,251.5,6,56,bulk
8063,11,47,30.0,251.5,5,64,fragile
8064,0,0,2.0,253.0,4,60,general
8065,0,1,6.0,253.0,5,58,general
8066,0,2,10.0,253.0,5,59,general
8067,0,3,14.0,253.0,5,63,general
8068,1,4,18.0,253.0,5,55,fast
8069,1,5,22.0,253.0,4,58,general
8070,1,6,26.0,253.0,6,62,bulk
8071,1,7,30.0,253.0,4,52,general
8072,2,8,2.0,253.0,5,66,general
8073,2,9,6.0,253.0,4,55,general
8074,2,10,10.0,253.0,5,56,fragile
8075,2,11,14.0,253.0,6,68,fast
8076,3,12,18.0,253.0,4,68,general
8077,3,13,22.0,253.0,5,58,general
8078,3,14,26.0,253.0,5,56,general
8079,3,15,30.0,253.0,4,61,general
8080,4,16,2.0,253.0,4,58,general
8081,4,17,6.0,253.0,5,66,fast
8082,4,18,10.0,253.0,6,59,general
8083,4,19,14.0,253.0,4,66,fast
8084,5,20,18.0,253.0,6,61,bulk
8085,5,21,22.0,253.0,6,65,general
8086,5,22,26.0,253.0,4,67,fast
8087,5,23,30.0,253.0,5,57,general
8088,6,24,2.0,253.0,4,60,general
8089,6,25,6.0,253.0,5,63,general
8090,6,26,10.0,253.0,6,53,general
8091,6,27,14.0,253.0,4,65,bulk
8092,7,28,18.0,253.0,4,59,fragile
8093,7,29,22.0,253.0,6,62,fast
8094,7,30,26.0,253.0,4,60,general
8095,7,31,30.0,253.0,6,58,fast
8096,8,32,2.0,253.0,6,54,general
8097,8,33,6.0,253.0,5,64,fast
8098,8,34,10.0,253.0,4,52,fast
8099,8,35,14.0,253.0,6,57,fast
8100,9,36,18.0,253.0,4,54,fast
8101,9,37,22.0,253.0,4,62,general
8102,9,38,26.0,253.0,5,63,general
8103,9,39,30.0,253.0,4,64,general
8104,10,40,2.0,253.0,4,60,general
8105,10,41,6.0,253.0,4,61,general
8106,10,42,10.0,253.0,4,64,fragile
8107,10,43,14.0,253.0,6,66,general
8108,11,44,18.0,253.0,5,60,fragile
8109,11,45,22.0,253.0,6,58,fast
8110,11,46,26.0,253.0,4,63,fast
8111,11,47,30.0,253.0,4,62,fast
8112,0,0,2.0,254.5,6,62,bulk
8113,0,1,6.0,254.5,5,59,fragile
8114,0,2,10.0,254.5,6,52,general
8115,0,3,14.0,254.5,5,69,general
8116,1,4,18.0,254.5,6,55,general
8117,1,5,22.0,254.5,4,55,fragile
8118,1,6,26.0,254.5,5,64,fragile
8119,1,7,30.0,254.5,6,58,general
8120,2,8,2.0,254.5,6,69,fast
8121,2,9,6.0,254.5,5,64,general
8122,2,10,10.0,254.5,4,52,fast
8123,2,11,14.0,254.5,6,66,general
8124,3,12,18.0,254.5,4,62,bulk
8125,3,13,22.0,254.5,5,66,fragile
8126,3,14,26.0,254.5,4,67,general
8127,3,15,30.0,254.5,5,56,general
8128,4,16,2.0,254.5,6,53,fast
8129,4,17,6.0,254.5,6,64,fast
